cntdate,countname,store,batch,dept,sdept,class,sclass,sku,ibc,sbc,sku_desc,brndname,brnddesc,catalogue,color,size,retail,cost,phycnt_rtl,phycnt_cst,qty_count,count_user,rpname
20240921,4BKN01,92,F1370,540,401,120,130,353383,72354483,8851433131463,แฟ้มซองORCA#A4/PASTEL/LBU/P12,ORCA  OR,ORCA,A4,BLUE,,73,49.5,1606,1089,22,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1370,540,401,120,130,353384,72354490,8851433131470,แฟ้มซองORCA#A4/PASTEL/PI/P12,ORCA  OR,ORCA,A4,PINK,,73,49.5,1606,1089,22,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1371,540,401,120,130,353385,72354506,8851433131487,แฟ้มซองORCA#A4/PASTEL/GN/P12,ORCA  OR,ORCA,A4,GREEN,,73,18.787,73,18.78,1,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1351,540,401,120,130,353659,72357231,8851433134167,ซองซิปพลาสติกORCA#A5PASTEL/LBU,ORCA  OR,ORCA,A5 PASTEL,BLUE,,33,19,297,171,9,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1351,540,401,120,130,353660,72357248,8851433134174,ซองซิปพลาสติกORCA#A5PASTEL/PI,ORCA  OR,ORCA,AS PASTEL,PINK,,33,19,594,342,18,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1351,540,401,120,130,353661,72357255,8851433134181,ซองซิปพลาสติกORCA#A5PASTEL/GN,ORCA  OR,ORCA,A5 PASTEL,GREEN,,33,19,528,304,16,OHOSTRKJW,VAR1
20240921,4BKN01,92,T8152,540,401,120,130,355289,72373507,0,IซองซิปME.STYLE#EV-009/ASST/P3,MESTYLME,ME.STYLE,EV-009,MIXED COLORS,,99,22.227,99,22.22,1,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1353,540,401,120,130,356159,72382189,0,Iกระเป๋าตาข่าย A5/PI/P1,MESTYLME,ME.STYLE,FB8087,PINK,,59,15.9,472,127.2,8,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1353,540,401,120,130,356165,72382240,0,Iกระเป๋าตาข่าย A6/PI/P1,MESTYLME,ME.STYLE,FB8088,PINK,,45,12.33,270,73.98,6,OHOSTRKJW,VAR1
20240921,4BKN01,92,F5006,540,401,120,130,356165,72382240,0,Iกระเป๋าตาข่าย A6/PI/P1,MESTYLME,ME.STYLE,FB8088,PINK,,45,12.33,90,24.66,2,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1353,540,401,120,130,356166,72382257,0,Iกระเป๋าตาข่าย A6/BU/P1,MESTYLME,ME.STYLE,FB8088,BLUE,,45,12.33,360,98.64,8,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1457,540,401,120,130,356181,72382400,0,Iซองพลาสติกแข็งONE#CCA5/CL/P1,ONE   ON,ONE,CCA5,CLEAR,,23,7.487,23,7.48,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F5006,540,401,120,130,360994,72430217,0,Iกระเป๋าตาข่ายME.S#A4/BK/P1,MESTYLME,ME.STYLE,WB-001,BLACK,,80,22.831,880,251.14,11,OHOSTRKJW,VAR1
20240921,4BKN01,92,F5006,540,401,120,130,360997,72430248,0,Iกระเป๋าตาข่ายME.S#B6/BK/P1,MESTYLME,ME.STYLE,WB-004,BLACK,,55,13.343,770,186.8,14,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1352,540,401,120,130,360999,72430262,0,Iกระเป๋าตาข่ายME.S#A5+A6/BK/P1,MESTYLME,ME.STYLE,WB-006BK,BLACK,,108,31.91,2052,606.29,19,OHOSTRKJW,VAR1
20240921,4BKN01,92,F5006,540,401,120,130,361000,72430279,0,Iกระเป๋าตาข่ายME.S#A5+A6/GY/P2,MESTYLME,ME.STYLE,WB-006BK,GRAY,,108,31.373,2268,658.83,21,OHOSTRKJW,VAR1
20240921,4BKN01,92,T8152,540,401,120,130,361000,72430279,0,Iกระเป๋าตาข่ายME.S#A5+A6/GY/P2,MESTYLME,ME.STYLE,WB-006BK,GRAY,,108,31.373,108,31.37,1,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1382,540,401,120,130,365166,72471777,8851907267131,ซองกระดุมELFEN#114/A4/LBU/P12,ELFEN EL,ELFEN,114,LIGHT-BLUE,,99,60.14,594,360.84,6,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1354,540,401,120,130,365167,72471784,8851907267117,ซองกระดุมELFEN#114/A4/PI/P12,ELFEN EL,ELFEN,114,PINK,,99,60.14,594,360.84,6,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1382,540,401,120,130,365168,72471791,8851907267049,ซองกระดุมELFEN#114/A4/GN/P12,ELFEN EL,ELFEN,114,GREEN,,99,60.14,693,420.98,7,OHOSTRJMW,VAR1
20240921,4BKN01,92,F5006,540,401,120,130,387338,72693346,0,Iกระเป๋าตาข่ายTHINKIN#B5/BK/P1,THINKITH,THINKIN,WB-002,BLACK,,80,19.68,240,59.04,3,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1353,540,401,120,130,387339,72693353,0,Iกระเป๋าตาข่ายTHINKIN#A5/BK/P1,THINKITH,THINKIN,WB-003,BLACK,,75,17.49,825,192.39,11,OHOSTRKJW,VAR1
20240921,4BKN01,92,F5006,540,401,120,130,387340,72693360,0,Iกระเป๋าตาข่ายTHINKIN#B6/BK/P1,THINKITH,THINKIN,WB-004,BLACK,,55,13.12,715,170.56,13,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1353,540,401,120,130,387341,72693377,0,Iกระเป๋าตาข่ายTHINKIN#A6/BK/P1,THINKITH,THINKIN,WB-005,BLACK,,50,12.03,500,120.3,10,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1353,540,401,120,130,387342,72693384,0,Iกระเป๋าตาข่ายTHINKIN#A5+A6/BK,THINKITH,THINKIN,WB-006,BLACK,,108,31.7,1188,348.7,11,OHOSTRKJW,VAR1
20240921,4BKN01,92,F5006,540,401,120,130,387342,72693384,0,Iกระเป๋าตาข่ายTHINKIN#A5+A6/BK,THINKITH,THINKIN,WB-006,BLACK,,108,31.7,1512,443.8,14,OHOSTRKJW,VAR1
20240921,4BKN01,92,F5006,540,401,120,130,387344,72693407,0,Iกระเป๋าตาข่ายTHINKIN#A5/BK/P1,THINKITH,THINKIN,WB-007,BLACK,,75,19.68,1950,511.68,26,OHOSTRKJW,VAR1
20240921,4BKN01,92,F5006,540,401,120,130,387345,72693414,0,Iกระเป๋าตาข่ายTHINKIN#B5/BK/P1,THINKITH,THINKIN,WB-008,BLACK,,80,20.77,640,166.16,8,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1351,540,401,120,130,429032,73109563,8851907298630,กระเป๋าซิปตราช้าง A4 PZ01,NON-BRNO,NON-BRAND,,,,45,27.34,180,109.36,4,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1351,540,401,120,130,429051,73109754,8851907301637,แฟ้ม5ช่องตราช้าง 415D A4 คละ,NON-BRNO,NON-BRAND,,,,25,15.18,250,151.8,10,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1373,540,401,120,130,441571,73234517,0,Iซองพลาสติกแข็งA3#K-803H-BK/P1,ONE   ON,ONE,K-803H,BLACK,,55,16.55,1320,397.2,24,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1373,540,401,120,130,441572,73234524,0,Iซองพลาสติกแข็งA3#K-803H-RD/P1,ONE   ON,ONE,K-803H,RED,,55,16.55,1320,397.2,24,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1372,540,401,120,130,441576,73234562,0,Iซองพลาสติกแข็งA5K-805H-GY/P1,ONE   ON,ONE,K-805H,GRAY,,29,6.23,667,143.29,23,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1372,540,401,120,130,441577,73234579,0,Iซองพลาสติกแข็งA5#K-805H-BK/P1,ONE   ON,ONE,K-805H,BLACK,,29,6.23,696,149.52,24,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1372,540,401,120,130,441578,73234586,0,Iซองพลาสติกแข็ง#A5K-805H-RD/P1,ONE   ON,ONE,K-805H,RED,,29,6.23,667,143.29,23,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1386,540,401,120,140,156073,70090901,8851907074999,แฟ้มโชว์3ห่วงช้าง#774/A4/BK,ช้าง  EL,ELEPHANT,774BK,BLACK,,140,81.595,1260,734.35,9,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1387,540,401,120,140,156087,70266047,8851907138059,แฟ้มโชว์3ห่วงช้าง#444/A4/GN,ช้าง  EL,ELEPHANT,GN,GREEN,,140,82.01,3360,1968.24,24,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1387,540,401,120,140,156088,70266054,8851907138066,แฟ้มโชว์3ห่วงช้าง#444/A4/OR,ช้าง  EL,ELEPHANT,OR,ORANGE,,140,81.39,1400,813.9,10,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1387,540,401,120,140,156092,70266085,8851907104207,แฟ้มโชว์3ห่วงช้าง#444/A4/WH,ช้าง  EL,ELEPHANT,WH,WHITE,,140,81.39,1960,1139.46,14,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1394,540,401,120,140,156103,70281019,8850892017721,แฟ้มโชว์เอกสารCOMIX#BK/DF10/A4,COMIX CO,COMIX,DF10 BK/A4,BLACK,,98,62.58,490,312.9,5,OHOSTRJMW,VAR1
20240921,4BKN01,92,T8151,540,401,120,140,156104,70281040,8850892017769,แฟ้มโชว์เอกสารCOMIX#BK/DF20/A4,COMIX CO,COMIX,DF20 BK/A4,BLACK,,149,64.58,149,64.58,1,OHOSTRKJW,VAR1
20240921,4BKN01,92,T8143,540,401,120,140,156107,70281392,8850892056454,แฟ้มโชว์เอกสารCOMIX#F-20 A3,COMIX CO,COMIX,F-20 A3 ASST,MIXED COLORS,,459,278.04,459,278.04,1,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1481,540,401,120,140,156108,70281408,8850892056492,แฟ้มโชว์เอกสารCOMIX#NF20 A3,COMIX CO,COMIX,NF20 A3 ห่วง,MIXED COLORS,,769,428.382,11535,6425.73,15,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1485,540,401,120,140,156136,70281828,8851552424897,แฟ้มโชว์เอกสารHORSE#H332/NV,HORSE HO,HORSE,H332/NV3H,NAVY-BLUE,,116,72.5,116,72.5,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1388,540,401,120,140,156142,70091670,8851552469065,แฟ้มโชว์เอกสารHORSE#H600,HORSE HO,HORSE,H600,WHITE,,112,78.65,1344,943.8,12,OHOSTRJMW,VAR1
20240921,4BKN01,92,T8142,540,401,120,140,156149,70092431,8850053322404,แฟ้มโชว์เอกสารINTOP#A4/40SHT,INTOP IN,INTOP,CS704Q/D80,MIXED COLORS,,145,85,1885,1105,13,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1388,540,401,120,140,156157,70262483,8850053323401,แฟ้มโชว์เอกสารINTOP#CB420/B4,INTOP IN,INTOP,CB420/20แผ่นคละ,MIXED COLORS,,250,146,2000,1168,8,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1389,540,401,120,140,157238,70318517,8851433100346,แฟ้มโชว์ORCA#NHA126/A4/WH/20SH,ORCA  OR,ORCA,WH/NHA126/20PSC,WHITE,,66,38.5,396,231,6,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1390,540,401,120,140,157238,70318517,8851433100346,แฟ้มโชว์ORCA#NHA126/A4/WH/20SH,ORCA  OR,ORCA,WH/NHA126/20PSC,WHITE,,66,38.5,792,462,12,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1392,540,401,120,140,157240,70263442,8850862010479,แฟ้มโชว์เอกสารPK#77/40SHT,P.K.  PK,P.K.,77/3ห่วง,MIXED COLORS,,116,69.926,3712,2237.63,32,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1387,540,401,120,140,157255,70090864,8851907073213,แฟ้มโชว์เอกสาร3ห่วง#444/A4/BK,ช้าง  EL,ELEPHANT,BK444-A4,BLACK,,140,82.01,280,164.02,2,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1386,540,401,120,140,157256,70090871,8851907073220,แฟ้มโชว์3ห่วงช้าง#444/A4/BU,ช้าง  EL,ELEPHANT,BU444A4,BLUE,,140,81.386,2100,1220.79,15,OHOSTRJMW,VAR1
20240921,4BKN01,92,T8152,540,401,120,140,174712,70585803,8851567605571,แฟ้มเมนูปกหนังVSK#557/A46SHคละ,QUIET QU,QUIET,557,MIXED COLORS,,125,80.96,125,80.96,1,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1391,540,401,120,140,175073,70589405,8851023061125,แฟ้มโชว์E-FILE#710A-BL 20SHT,E-FILEEF,E-FILE,710A-BL,BLUE,,57,25.8,57,25.8,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1391,540,401,120,140,175074,70589412,8851023061156,แฟ้มโชว์E-FILE#710A-CL 20SH,E-FILEEF,E-FILE,710A-CL,CLEAR,,57,25.989,57,25.98,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1391,540,401,120,140,175075,70589429,8851023061149,แฟ้มโชว์ E-FILE #710A-PI 20SHT,E-FILEEF,E-FILE,710A-PI,PINK,,57,30.208,627,332.28,11,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1391,540,401,120,140,175076,70589436,8851023061132,แฟ้มโชว์ E-FILE #710A-GR 20SHT,E-FILEEF,E-FILE,710A-GR,GREEN,,57,25.76,684,309.12,12,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1385,540,401,120,140,177394,70612523,8851433103392,แฟ้มโชว์ORCA#1แถม1/A5/20SHT,ORCA  OR,ORCA,A5 1แถม1,MIXED COLORS,,65,32.516,780,390.19,12,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1368,540,401,120,140,179134,70629873,8850862029860,สมุดเสนอเซนต์ปกกระดาษ27.5X38ซม,P.K.  PK,P.K.,,MIXED COLORS,,260,155,2600,1550,10,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1390,540,401,120,140,190064,70735390,8852874264734,แฟ้มโชว์FM#PI/9084-A4/20SH,FLAMINFL,FLAMINGO,9084-20,PINK,,60,31.36,300,156.8,5,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1390,540,401,120,140,190073,70735475,8852874264727,แฟ้มโชว์FM#GN/9084-A4/20SH,FLAMINFL,FLAMINGO,9084-20,GREEN,,60,29,60,29,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1394,540,401,120,140,190084,70735543,8852874264710,แฟ้มโชว์FM#BU/9084-A4/20SH,FLAMINFL,FLAMINGO,9084-20,BLUE,,60,31.36,900,470.4,15,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1391,540,401,120,140,190093,70735611,8852874264741,แฟ้มโชว์FM#CL/9084-A4/20SH,FLAMINFL,FLAMINGO,9084-20,CLEAR,,60,31.36,540,282.24,9,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1394,540,401,120,140,190093,70735611,8852874264741,แฟ้มโชว์FM#CL/9084-A4/20SH,FLAMINFL,FLAMINGO,9084-20,CLEAR,,60,31.36,300,156.8,5,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1396,540,401,120,140,190408,70738704,8852874332044,แฟ้มโชว์FLAMINGO#PI/9084-40SH,FLAMINFL,FLAMINGO,9084A4-40,PINK,,85,47.31,85,47.31,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1389,540,401,120,140,196050,70793031,8851023036635,แฟ้มโชว์เอกสารE-FILE#720A/CL,E-FILEEF,E-FILE,720A,CLEAR,,95,52.176,1330,730.46,14,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1390,540,401,120,140,218771,71015255,8851433122713,แฟ้มโชว์ORCA#PI/PFA-110/10SH,ORCA  OR,ORCA,PFA-110,NOT THE COLOR,,59,33,295,165,5,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1389,540,401,120,140,298247,71804545,8851433118877,แฟ้มโชว์ORCA#DT201/A420SH/BKP1,ORCA  OR,ORCA,DT-201,BLACK,,90,52.454,90,52.45,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1396,540,401,120,140,298281,71804880,8851433110468,แฟ้มโชว์ORCA#NHA-110/10SHT/WH,ORCA  OR,ORCA,NHA-110,WHITE,,37,21,74,42,2,OHOSTRJMW,VAR1
20240921,4BKN01,92,T8152,540,401,120,140,298284,71804910,8851433110482,แฟ้มโชว์ORCA#NHA-110/10SHT/BU,ORCA  OR,ORCA,NHA-110,BLUE,,37,21,37,21,1,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1350,540,401,120,140,298285,71804934,8851433110499,แฟ้มโชว์ORCA#NHA-110/10SHT/GN,ORCA  OR,ORCA,NHA-110,GREEN,,37,21.75,999,587.25,27,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1389,540,401,120,140,320706,72028674,8851433125622,แฟ้มโชว์เอกสาร.ONE#A5/WH/20SHT,ONE   ON,ONE,,WHITE,,42,19.628,1218,569.21,29,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1393,540,401,120,140,320707,72028681,8851433125639,แฟ้มโชว์เอกสารONE#A4/CL/20SHT,ONE   ON,ONE,,CLEAR,,65,29.8,1235,566.2,19,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1396,540,401,120,140,320709,72028704,8851433125653,แฟ้มโชว์เอกสารONE#A4/CL/30SHT,ONE   ON,ONE,,CLEAR,,90,42.25,90,42.25,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1394,540,401,120,140,320710,72028711,8851433125660,แฟ้มโชว์เอกสารONE#A4/BU/30SHT,ONE   ON,ONE,,BLUE,,90,42.25,630,295.75,7,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1395,540,401,120,140,320710,72028711,8851433125660,แฟ้มโชว์เอกสารONE#A4/BU/30SHT,ONE   ON,ONE,,BLUE,,90,42.25,900,422.5,10,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1389,540,401,120,140,320711,72028728,8851433125677,แฟ้มโชว์เอกสารONE#A4/CL/40SHT,ONE   ON,ONE,,CLEAR,,120,55.5,960,444,8,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1395,540,401,120,140,320711,72028728,8851433125677,แฟ้มโชว์เอกสารONE#A4/CL/40SHT,ONE   ON,ONE,,CLEAR,,120,55.5,360,166.5,3,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1391,540,401,120,140,320712,72028735,8851433125684,แฟ้มโชว์เอกสารONE#A4/BU/40SHT,ONE   ON,ONE,,BLUE,,120,55.5,120,55.5,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1393,540,401,120,140,320713,72028742,8851433125691,แฟ้มโชว์เอกสารONE#A4/CL/10SHT,ONE   ON,ONE,,CLEAR,,43,19.72,860,394.4,20,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1395,540,401,120,140,329041,72111666,8851023031746,แฟ้มโชว์E-FILE#740A/WH/10SHT,E-FILEEF,E-FILE,740A,WHITE,,59,32,649,352,11,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1367,540,401,120,140,329189,72113141,8850774090170,สมุดเสนอเซ็นต์ONE#GN/17SHT,ONE   ON,ONE,,GREEN,,220,109.88,3080,1538.32,14,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1369,540,401,120,140,329190,72113158,8850774090187,สมุดเสนอเซ็นต์ONE#RD/17SHT,ONE   ON,ONE,,RED,,220,109.836,5060,2526.22,23,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1367,540,401,120,140,329191,72113165,8850774090163,สมุดเสนอเซ็นต์ONE#BU/17SHT,ONE   ON,ONE,,BLUE,,220,98.63,660,295.89,3,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1368,540,401,120,140,329191,72113165,8850774090163,สมุดเสนอเซ็นต์ONE#BU/17SHT,ONE   ON,ONE,,BLUE,,220,98.63,2200,986.3,10,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1369,540,401,120,140,329191,72113165,8850774090163,สมุดเสนอเซ็นต์ONE#BU/17SHT,ONE   ON,ONE,,BLUE,,220,98.63,1980,887.67,9,OHOSTRJMW,VAR1
20240921,4BKN01,92,T8067,540,401,120,140,329191,72113165,8850774090163,สมุดเสนอเซ็นต์ONE#BU/17SHT,ONE   ON,ONE,,BLUE,,220,98.63,1320,591.78,6,OHOSTRKJW,VAR1
20240921,4BKN01,92,F1390,540,401,120,140,332957,72150566,8851215160025,แฟ้มโชว์เอกสารWENGU#A4/GY/20SH,WENGU WE,WENGU,WG-2020-20,GRAY,,75,45,825,495,11,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1390,540,401,120,140,332961,72150603,8851215160018,แฟ้มโชว์เอกสารWENGU#A4/BU/20SH,WENGU WE,WENGU,WG-2020-20,BLUE,,75,45,450,270,6,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1391,540,401,120,140,336541,72186329,8852874347574,แฟ้มโชว์FLAMINGO#9085A/CL/10SH,FLAMINFL,FLAMINGO,9085A4,CLEAR,,33,19.04,231,133.28,7,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1385,540,401,120,140,336542,72186336,8852874347550,แฟ้มโชว์FLAMINGO#9085A/LBU10SH,FLAMINFL,FLAMINGO,9085A4,BLUE,,33,19.04,297,171.36,9,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1395,540,401,120,140,336543,72186343,8852874347536,แฟ้มโชว์FLAMINGO#9085A/PI/10SH,FLAMINFL,FLAMINGO,9085A4,PINK,,33,19.04,264,152.32,8,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1394,540,401,120,140,351643,72337165,0,Iแฟ้ม4ช่องล็อคมุมONE#CF1145/PI,ONE   ON,ONE,CF1145-PI,PINK,,89,18.91,1424,302.56,16,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1395,540,401,120,140,353455,72355206,8851433136192,แฟ้มเสียบปากกาORCA#FOL-LN04GN,ORCA  OR,ORCA,FOL-LN04,GREEN,,100,60,100,60,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1387,540,401,120,140,354803,72368640,8851907276799,แฟ้มโชว์3ห่วงช้าง#444/A4/PT-GN,ช้าง  EL,ELEPHANT,444A4,GREEN,,140,79.53,700,397.65,5,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1482,540,401,120,140,354805,72368664,8851907278212,แฟ้มโชว์3ห่วงช้าง#444/A4/PT-PI,ช้าง  EL,ELEPHANT,444A4,PINK,,140,79.53,560,318.12,4,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1391,540,401,120,140,359400,72414385,8851907278069,แฟ้มโชว์เอกสารช้าง#A4/20SH/BU,ช้าง  EL,ELEPHANT,N202,BLUE,,48,27.34,48,27.34,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1394,540,401,120,140,359400,72414385,8851907278069,แฟ้มโชว์เอกสารช้าง#A4/20SH/BU,ช้าง  EL,ELEPHANT,N202,BLUE,,48,27.34,240,136.7,5,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1394,540,401,120,140,359402,72414408,8851907278151,แฟ้มโชว์เอกสารช้าง#A4/10SH/WH,ช้าง  EL,ELEPHANT,PF01,WHITE,,47,27.309,141,81.92,3,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1391,540,401,120,140,359404,72414422,8851907278205,แฟ้มโชว์เอกสารช้าง#A4/10SH/BU,ช้าง  EL,ELEPHANT,PF01,BLUE,,47,27.34,423,246.06,9,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1390,540,401,120,140,359405,72414439,8851907278137,แฟ้มโชว์เอกสารช้าง#A4/10SH/GN,ช้าง  EL,ELEPHANT,PF01,GREEN,,47,26.818,517,294.99,11,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1395,540,401,120,140,364815,72468272,8851023036826,แฟ้มโชว์E-FILE#760A/CL/20SH,E-FILEEF,E-FILE,760A,CLEAR,,62,31,62,31,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1395,540,401,120,140,388195,72701881,8851907293833,แฟ้มโชว์เอกสารช้าง#A4/10SH/PBU,ช้าง  EL,ELEPHANT,PF01 A4,,,47,27.339,564,328.06,12,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1390,540,401,120,140,388196,72701898,8851907293840,แฟ้มโชว์เอกสารช้าง#A4/10SH/PPI,ช้าง  EL,ELEPHANT,PF01 A4,,,47,27.342,846,492.15,18,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1394,540,401,120,140,388197,72701904,8851907293857,แฟ้มโชว์เอกสารช้าง#A4/10SH/PGN,ช้าง  EL,ELEPHANT,PF01 A4,,,47,27.34,987,574.14,21,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1364,540,401,120,150,157327,70267297,8851023022362,กระเป๋าเก็บการ์ด20ใบCONDOR#CD5,E-FILEEF,E-FILE,DC5,NOT THE COLOR,,75,35,2400,1120,32,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1365,540,401,120,150,157343,70092783,8850892053934,สมุดนามบัตรCOMIX#A1602/240,COMIX CO,COMIX,A1602,MIXED COLORS,,95,59.07,665,413.49,7,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1364,540,401,120,150,157345,70092813,8850892053996,สมุดนามบัตรCOMIX#NU36,COMIX CO,COMIX,NU36,BLACK,,73,43.107,292,172.42,4,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1372,540,401,120,160,157390,70263060,0,รีฟิวสมุดนามบัตรBIRD#NK-58,B-BIRDBI,B-BIRD,NK-58/20แผ่น,NOT THE COLOR,,75,48,675,432,9,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1365,540,401,120,160,197617,70808292,8850892065883,แฟ้มนามบัตรCOMIX#BK/A1643,COMIX CO,COMIX,A1643,NOT THE COLOR,,279,162.8,3627,2116.4,13,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1375,540,401,120,200,157437,70280593,8850892059615,คลิปบอร์ดBENNON#ASST/CB-12/A4,BENNONBE,BENNON,CB-12 A4,MIXED COLORS,,68,40.09,68,40.09,1,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1379,540,401,120,200,157437,70280593,8850892059615,คลิปบอร์ดBENNON#ASST/CB-12/A4,BENNONBE,BENNON,CB-12 A4,MIXED COLORS,,68,40.09,476,280.63,7,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1376,540,401,120,200,157455,70087949,8851433003180,คลิปบอร์ดพลาสติกORCA#MEDIUM/A4,ORCA  OR,ORCA,MEDIUM,MIXED COLORS,,58,32.75,348,196.5,6,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1374,540,401,120,200,157456,70087932,8851433003166,คลิปบอร์ดพลาสติกORCA#SMALL/A5,ORCA  OR,ORCA,SMALL,MIXED COLORS,,48,25.75,384,206,8,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1376,540,401,120,200,157457,70088007,8851433003364,คลิปบอร์ดหนังเทียม#102/A4คละสี,ORCA  OR,ORCA,ปกหนัง/102,MIXED COLORS,,76,42.659,380,213.29,5,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1374,540,401,120,200,157458,70088014,8851433003388,คลิปบอร์ดหนังเทียม#103/A5คละสี,ORCA  OR,ORCA,ปกหนัง/103,MIXED COLORS,,63,33.681,630,336.81,10,OHOSTRJMW,VAR1
20240921,4BKN01,92,F1375,540,401,120,200,157462,70308518,8851907139933,คลิปบอร์ดดูราพลาสช้าง#1110/A4,ช้าง  EL,ELEPHANT,1110-A4/ASST,MIXED COLORS,,67,39.49,268,157.96,4,OHOSTRJMW,VAR1
