store,cntdate,countname,dpt,sdpt,cls,scls,sku,ibc,sbc,sku_des,brandid,brnnam,vendor,vend_nam,catalogue,coldsc,sizdsc,retail,cost,soh,qty_count,qty_var,extrtl_var,extcst_var,skutype,rpname,phycnt_cst,phycnt_rtl,percen_var,gm,vnd_vat_rate
FC071,20240916,,510,107,,,326930,,8885007025247,เทปพิมพ์อักษร 24มม. ดำบนพื้นขาว Epson LK-6WBN,,,,,,,,620,495.88,4,4,0,0,0,Credit,STK2,1983.52,2480,,,
FC071,20240916,,510,107,,,324356,,8885007025162,เทปพิพม์อักษร 18 มม. ดำพื้นขาว Epson LK-5WBN,,,,,,,,590,471.13,2,2,0,0,0,Credit,STK2,942.26,1180,,,
FC071,20240916,,510,107,,,323862,,8885007024981,เทปพิพม์อักษร 9 มม. ดำพื้นเทปขาว Epson LK-3WBN,,,,,,,,490,391.75,2,2,0,0,0,Credit,STK2,783.5,980,,,
FC071,20240916,,510,108,,,353128,,8858732540019,หลอดแอลอีดี A60 13 วัตต์ เดย์ไลท์ E27 EVE 540293,,,,,,,,108,72.84,5,5,0,0,0,Credit,STK2,364.20000000000005,540,,,
FC071,20240916,,510,108,,,353126,,8858732518599,หลอดแอลอีดี A60 11 วัตต์ เดย์ไลท์ E27 EVE 540279,,,,,,,,93,62.72,4,4,0,0,0,Credit,STK2,250.88,372,,,
FC071,20240916,,510,108,,,353127,,8858732518605,หลอดแอลอีดี A60 11 วัตต์ วอร์มไวท์ E27 EVE 540286,,,,,,,,93,62.72,3,3,0,0,0,Credit,STK2,188.16,279,,,
FC071,20240916,,510,108,,,350762,,8858732518575,หลอด LED A60 9วัตด์ Daylightม่วง EVE E27,,,,,,,,83,55.98,6,6,0,0,0,Credit,STK2,335.88,498,,,
FC071,20240916,,510,108,,,353125,,8858732518582,หลอดแอลอีดี A60 9 วัตต์ วอร์มไวท์ E27 EVE 540248,,,,,,,,83,55.98,3,3,0,0,0,Credit,STK2,167.94,249,,,
FC071,20240916,,510,108,,,350760,,8858732518551,หลอด LED A60 7วัตด์ Daylight ม่วง EVE E27,,,,,,,,63,42.48,2,2,0,0,0,Credit,STK2,84.96,126,,,
FC071,20240916,,510,108,,,350758,,8858732528758,หลอด LED A60 5 วัตด์ Daylight ม่วง EVE E27,,,,,,,,58,39.11,1,1,0,0,0,Credit,STK2,39.11,58,,,
FC071,20240916,,510,108,,,350759,,8858732528765,หลอด LED A60 5 วัตด์ Warmwhite ม่วง EVE E27,,,,,,,,58,39.11,2,2,0,0,0,Credit,STK2,78.22,116,,,
FC071,20240916,,510,105,,,149913,,8888021100198,ถ่านคาร์บอนซิงค์ D (แพ็ค2ก้อน) Eveready 1250,,,,,,,,101,67.14,2,2,0,0,0,Credit,STK2,134.28,202,,,
FC071,20240916,,510,105,,,335983,,8888021100563,ถ่าน AAA (แพ็ค4ก้อน)  Eveready 1212,,,,,,,,55,37.08,5,5,0,0,0,Credit,STK2,185.39999999999998,275,,,
FC071,20240916,,510,105,,,331913,,8888021100211,ถ่าน AA (แพ็ค 4 ก้อน) Eveready 1215,,,,,,,,55,36.93,5,4,-1,-55,-36.93,Credit,STK2,147.72,220,,,
FC071,20240916,,510,105,,,149488,,8888021100310,ถ่าน AAA (แพ็ค 2 ก้อน) Eveready 1212-SW2,,,,,,,,33,21.94,15,14,-1,-33,-21.94,Credit,STK2,307.16,462,,,
FC071,20240916,,510,118,,,390806,,0000072727836,คร.อ่านบาร์โค้ด ไอดีเอ IDA-32B1 ,,,,,,,,5000,2577.32,1,1,0,0,0,Credit,STK2,2577.32,5000,,,
FC071,20240916,,510,118,,,434810,,0000073167259,ลิ้นชักเก็บเงิน 330R- สีดำ,,,,,,,,1790,641.25,1,1,0,0,0,Credit,STK2,641.25,1790,,,
FC071,20240916,,510,118,,,434809,,0000073167242,ลิ้นชักเก็บเงิน 330R- สีขาว,,,,,,,,1790,641.25,1,1,0,0,0,Credit,STK2,641.25,1790,,,
FC071,20240916,,510,114,,,444785,,0000073266488,เครื่องทำลายเอกสาร ONE STS06S สีดำ,,,,,,,,1050,449.21,0,1,1,1050,449.21,Credit,STK2,449.21,1050,,,
FC071,20240916,,510,107,,,319769,,8858704400402,พลาสติกเคลือบบัตร A3 หนา125ไมครอน ONE Essentials,,,,,,,,879,544.44,1,1,0,0,0,Credit,STK2,544.44,879,,,
FC071,20240916,,510,107,,,319768,,8858704400396,พลาสติกเคลือบบัตร A4 หนา125ไมครอน ONE Essentials,,,,,,,,460,266.67,5,4,-1,-460,-266.67,Credit,STK2,1066.68,1840,,,
FC071,20240916,,510,107,,,319761,,8858704400327,พลาสติกเคลือบบัตร A4 หนา 100 ไมครอน ONE Essentials,,,,,,,,379,227.78,5,6,1,379,227.78,Credit,STK2,1366.68,2274,,,
FC071,20240916,,510,107,,,319767,,8858704400389,พลาสติกเคลือบบัตร 11.1x15.4ซม. 125ไมครอน ONE Essentials,,,,,,,,195,94.44,6,6,0,0,0,Credit,STK2,566.64,1170,,,
FC071,20240916,,510,107,,,319748,,8851565328106,สันห่วง 32 มม. (แพ็ค 10 อัน) ดำ ONE Home&Office,,,,,,,,188,90.89,2,2,0,0,0,Credit,STK2,181.78,376,,,
FC071,20240916,,510,107,,,319749,,8851565326102,สันห่วง 32 มม. (แพ็ค 10 อัน) น้ำเงิน ONE Home&Office,,,,,,,,188,90.89,2,2,0,0,0,Credit,STK2,181.78,376,,,
FC071,20240916,,510,118,,,413638,,6999030170125,ถุงซีลสูญญากาศ ลายนูน ONE ONE1725 17x25 ซม. 40 ชิ้น,,,,,,,,159,123.27,6,6,0,0,0,Credit,STK2,739.62,954,,,
FC071,20240916,,510,118,,,413684,,6999030170149,ถุงซีลสูญญากาศ ลายนูน ONE ONE2835 28x35 ซม. 15 ชิ้น,,,,,,,,149,52.74,5,5,0,0,0,Credit,STK2,263.7,745,,,
FC071,20240916,,510,118,,,413639,,6999030170132,ถุงซีลสูญญากาศ ลายนูน ONE ONE2530 25x30 ซม. 20 ชิ้น,,,,,,,,139,50.04,5,5,0,0,0,Credit,STK2,250.2,695,,,
FC071,20240916,,510,107,,,319735,,8851565226105,สันห่วง 22 มม. (แพ็ค 10 อัน) น้ำเงิน ONE Home&Office,,,,,,,,110,52.7,3,3,0,0,0,Credit,STK2,158.10000000000002,330,,,
FC071,20240916,,510,107,,,327216,,8851419021085,บัตรตอกเวลา ขาวฟ้า/ขาวแดง ONE AMANO,,,,,,,,99,56.84,1,1,0,0,0,Credit,STK2,56.84,99,,,
FC071,20240916,,510,107,,,319763,,8858704400341,พลาสติกเคลือบบัตร 7x10 ซม. หนา125ไมครอน ONE Essentials,,,,,,,,65,31.11,4,4,0,0,0,Credit,STK2,124.44,260,,,
FC071,20240916,,510,107,,,319762,,8858704400334,พลาสติกเคลือบบัตร 6.5x9.5 ซม. ONE Essentials,,,,,,,,55,28.89,4,4,0,0,0,Credit,STK2,115.56,220,,,
FC071,20240916,,510,107,,,319700,,8851565932006,สันห่วง 10 มม. (แพ็ค 10 อัน) ขาว ONE Home&Office,,,,,,,,38,17.21,3,3,0,0,0,Credit,STK2,51.63,114,,,
FC071,20240916,,510,107,,,319695,,8851565961006,สันห่วง 10 มม. (แพ็ค 10 อัน) น้ำเงิน ONE Home&Office,,,,,,,,38,17.21,4,4,0,0,0,Credit,STK2,68.84,152,,,
FC071,20240916,,510,107,,,319687,,8851565861009,สันห่วง 8 มม. (แพ็ค10อัน) น้ำเงิน ONE,,,,,,,,32,13.86,-1,0,1,32,13.86,Credit,STK2,0,0,,,
FC071,20240916,,510,107,,,319680,,8851565661005,สันห่วง 6 มม. (แพ็ค10อัน) น้ำเงิน ONE,,,,,,,,29,11.92,-1,0,1,29,11.92,Credit,STK2,0,0,,,
FC071,20240916,,510,102,,,230576,,8887549468377,โทรศัพท์ สีขาว Panasonic KX-TS840MX,,,,,,,,1590,1375.26,1,1,0,0,0,Credit,STK2,1375.26,1590,,,
FC071,20240916,,510,105,,,303221,,8887549556616,ถ่านชาร์จเอเนลูป AA (แพ็ค4ก้อน) Panasonic BK-3HCCE/4BT,,,,,,,,908,577.32,2,2,0,0,0,Credit,STK2,1154.64,1816,,,
FC071,20240916,,510,105,,,349812,,8887549614736,ถ่านชาร์จเอเนลูป AAA 4 ก้อน Panasonic BK-4MCCE/4NT,,,,,,,,740,470.1,2,2,0,0,0,Credit,STK2,940.2,1480,,,
FC071,20240916,,510,105,,,347447,,8887549694936,ถ่านอัลคาไลน์ AA (20ก้อน/แพ็ค) Panasonic LR6T/20SL,,,,,,,,460,294.74,1,1,0,0,0,Credit,STK2,294.74,460,,,
FC071,20240916,,510,105,,,303224,,8887549556265,ถ่านชาร์จเอเนลูป AAA (แพ็ค2ก้อน) Panasonic BK-4MCCE/2NT,,,,,,,,390,245.36,3,3,0,0,0,Credit,STK2,736.08,1170,,,
FC071,20240916,,510,105,,,303227,,8887549556166,ถ่านชาร์จเอเนลูป AA2ก้อน Panasonic BK-3MCCE/2NT,,,,,,,,390,245.36,1,1,0,0,0,Credit,STK2,245.36,390,,,
FC071,20240916,,510,105,,,363332,,8887549781162,ถ่านอีโวต้า AA (แพ็ค8ก้อน) Panasonic LR6EG/8SL,,,,,,,,256,164.95,6,6,0,0,0,Credit,STK2,989.6999999999999,1536,,,
FC071,20240916,,510,105,,,363331,,8887549781179,ถ่านอีโวต้า AAA (แพ็ค8ก้อน) Panasonic LR03EG/8SL,,,,,,,,256,164.95,7,7,0,0,0,Credit,STK2,1154.6499999999999,1792,,,
FC071,20240916,,510,105,,,334764,,8887549694240,ถ่านอัลคาไลน์ AA (แพ็ค10ก้อน) ทอง Panasonic LR6T/10SL,,,,,,,,250,163.16,8,8,0,0,0,Credit,STK2,1305.28,2000,,,
FC071,20240916,,510,105,,,334765,,8887549694257,ถ่านอัลคาไลน์ AAA (แพ็ค10ก้อน) ทอง Panasonic LR03T/10SL,,,,,,,,250,163.16,0,1,1,250,163.16,Credit,STK2,163.16,250,,,
FC071,20240916,,510,105,,,149606,,4984824089174,ถ่านอัลคาไลน์ LR20T/2B D (แพ็ค 2 ก้อน) Panasonic,,,,,,,,240,156.7,1,1,0,0,0,Credit,STK2,156.7,240,,,
FC071,20240916,,510,105,,,149613,,4984824299757,ถ่านอัลคาไลน์ LR03T/8B AAA (แพ็ค 8 ก้อน) Panasonic,,,,,,,,208,130.53,3,2,-1,-208,-130.53,Credit,STK2,261.06,416,,,
FC071,20240916,,510,105,,,149610,,4984824089235,ถ่านอัลคาไลน์ LR6T/8B AA (แพ็ค 8 ก้อน) Panasonic,,,,,,,,208,130.53,2,2,0,0,0,Credit,STK2,261.06,416,,,
FC071,20240916,,510,105,,,363329,,8887549781155,ถ่านอีโวต้า AAA (แพ็ค6ก้อน) Panasonic LR03EG/6BN,,,,,,,,198,129.47,1,0,-1,-198,-129.47,Credit,STK2,0,0,,,
FC071,20240916,,510,105,,,149607,,4984824089150,ถ่านอัลคาไลน์ LR14T/2B C (แพ็ค 2 ก้อน) Panasonic,,,,,,,,160,106.76,6,6,0,0,0,Credit,STK2,640.5600000000001,960,,,
FC071,20240916,,510,105,,,190582,,4984824612785,ถ่านลิเธียม Panasonic CR-123W/1BNL,,,,,,,,158,101.03,4,4,0,0,0,Credit,STK2,404.12,632,,,
FC071,20240916,,510,105,,,151105,,8887549315718,ถ่านไฟฉาย LR6EG/4BN AA (แพ็ค 4 ก้อน) Panasonic Evolta,,,,,,,,140,87.63,4,4,0,0,0,Credit,STK2,350.52,560,,,
FC071,20240916,,510,105,,,362823,,8851806000334,ถ่านแมงกานีส AA (แพ็ค8ก้อน) ดำ Panasonic R6NT/8SL,,,,,,,,125,79.98,4,4,0,0,0,Credit,STK2,319.92,500,,,
FC071,20240916,,510,105,,,363804,,8887549781131,ถ่านแมงกานีส AAA (แพ็ค8ก้อน) Panasonic R03NT/8SL,,,,,,,,125,79.69,3,3,0,0,0,Credit,STK2,239.07,375,,,
FC071,20240916,,510,105,,,149609,,4984824089211,ถ่านอัลคาไลน์ LR6T/4B AA (แพ็ค 4 ก้อน) Panasonic,,,,,,,,123,79.45,2,1,-1,-123,-79.45,Credit,STK2,79.45,123,,,
FC071,20240916,,510,105,,,149612,,4984824089044,ถ่านอัลคาไลน์ LR03T/4B AAA (แพ็ค 4 ก้อน) Panasonic,,,,,,,,123,80,1,1,0,0,0,Credit,STK2,80,123,,,
FC071,20240916,,510,105,,,149603,,8887549037115,ถ่านไฟฉาย R20NT/2SL D (แพ็ค 2 ก้อน) Panasonic NEO,,,,,,,,90,60.53,1,1,0,0,0,Credit,STK2,60.53,90,,,
FC071,20240916,,510,105,,,149614,,4984824089358,ถ่านอัลคาไลน์ 6LR61T/1SL9V (1 ก้อน) Panasonic,,,,,,,,89,56.75,3,3,0,0,0,Credit,STK2,170.25,267,,,
FC071,20240916,,510,105,,,447511,,8887549631214,ถ่านอัลคาไลน์ 12V แดง Panasonic LRV27A/1BPA,,,,,,,,82,50.52,5,5,0,0,0,Credit,STK2,252.60000000000002,410,,,
FC071,20240916,,510,105,,,151104,,8887549315701,ถ่านไฟฉาย LR6EG/2BN AA (แพ็ค 2 ก้อน) Panasonic Evolta,,,,,,,,78,49.47,2,2,0,0,0,Credit,STK2,98.94,156,,,
FC071,20240916,,510,105,,,151106,,8887549315749,ถ่านไฟฉาย LR03EG/2BN AAA (แพ็ค 2 ก้อน) Panasonic Evolta,,,,,,,,78,48.45,2,2,0,0,0,Credit,STK2,96.9,156,,,
FC071,20240916,,510,105,,,149601,,8887549037238,ถ่านไฟฉาย R6NT/4SL AA (แพ็ค 4 ก้อน) Panasonic NEO,,,,,,,,69,47.37,10,10,0,0,0,Credit,STK2,473.7,690,,,
FC071,20240916,,510,105,,,149611,,4984824089020,ถ่านอัลคาไลน์ LR03T/2B AAA (แพ็ค 2 ก้อน) Panasonic,,,,,,,,69,44.55,2,2,0,0,0,Credit,STK2,89.1,138,,,
FC071,20240916,,510,105,,,149604,,8887549037177,ถ่านไฟฉาย R14NT/2SL C (แพ็ค 2 ก้อน) Panasonic NEO,,,,,,,,69,46.88,4,4,0,0,0,Credit,STK2,187.52,276,,,
FC071,20240916,,510,105,,,360253,,8887549694745,ถ่านแมงกานีส AAA (แพ็ค4ก้อน) ดำ Panasonic R03NT/4SL,,,,,,,,69,45.26,11,10,-1,-69,-45.26,Credit,STK2,452.59999999999997,690,,,
FC071,20240916,,510,105,,,149608,,4984824089198,ถ่านอัลคาไลน์ LR6T/2B AA (แพ็ค 2 ก้อน) Panasonic,,,,,,,,69,43.81,3,0,-3,-207,-131.43,Credit,STK2,0,0,,,
FC071,20240916,,510,105,,,149737,,4984824396128,ถ่านกระดุมลิเธี่ยม Panasonic CR-2025PT/1B,,,,,,,,55,30.93,11,11,0,0,0,Credit,STK2,340.23,605,,,
FC071,20240916,,510,105,,,220394,,4984824396111,ถ่านกระดุมลิเธี่ยม Panasonic CR-2016PT/1B,,,,,,,,55,30.93,14,14,0,0,0,Credit,STK2,433.02,770,,,
FC071,20240916,,510,105,,,355936,,8887549757617,ถ่านเม็ดกระดุม 1.5V (แพ็ค2ก้อน) Panasonic LR-44PT/2B,,,,,,,,55,33.78,6,6,0,0,0,Credit,STK2,202.68,330,,,
FC071,20240916,,510,105,,,439816,,5996093049291,ถ่านอัลคาไลน์ AA (แพ็ค 8 ก้อน) RAYMAX- LR6/8B AA,,,,,,,,109,42.25,1,0,-1,-109,-42.25,Credit,STK2,0,0,,,
FC071,20240916,,510,108,,,366025,,8858702082617,ปลั๊กไฟ 5ช่อง 5สวิตซ์ 5ม. ขาว VOX VS01-5502,,,,,,,,540,371.86,1,1,0,0,0,Credit,STK2,371.86,540,,,
FC071,20240916,,510,101,,,360940,,4549526601927,เครื่องคิดเลขแบบพิมพ์กระดาษ ขาว คาสิโอ FR-2650 RC,,,,,,,,3450,2825.41,1,1,0,0,0,Credit,STK2,2825.41,3450,,,
FC071,20240916,,510,101,,,329916,,8859286322267,เครื่องคิดเลข สีดำ คาสิโอ HR-150RC+AD,,,,,,,,2700,2081.12,1,1,0,0,0,Credit,STK2,2081.12,2700,,,
FC071,20240916,,510,101,,,329915,,8859286322250,เครื่องคิดเลข สีดำ คาสิโอ HR-100RC+AD,,,,,,,,2190,2190,0,0,0,0,0,Credit,STK2,0,0,,,
FC071,20240916,,510,101,,,329915,,8859286322250,เครื่องคิดเลข สีดำ คาสิโอ HR-100RC+AD,,,,,,,,2190,1688.02,1,1,0,0,0,Credit,STK2,1688.02,2190,,,
FC071,20240916,,510,101,,,329914,,8859286322243,เครื่องคิดเลข สีขาว คาสิโอ HR-8RC-WE+AD,,,,,,,,1890,1456.78,2,2,0,0,0,Credit,STK2,2913.56,3780,,,
FC071,20240916,,510,101,,,360225,,8859286345976,เครื่องคิดเลข ดำ คาสิโอ HR-8RC-BK+AD,,,,,,,,1890,1456.78,1,1,0,0,0,Credit,STK2,1456.78,1890,,,
FC071,20240916,,510,101,,,322578,,4971850032304,เครื่องคิดเลข สีดำ คาสิโอ GX-14B,,,,,,,,865,666.73,5,5,0,0,0,Credit,STK2,3333.65,4325,,,
FC071,20240916,,510,107,,,455508,,4971850123781,เทปพิมพ์อักษร 24มม. สีดำพื้นเหลือง คาสิโอ XR-24YW1,,,,,,,,840,647.46,3,3,0,0,0,Credit,STK2,1942.38,2520,,,
FC071,20240916,,510,107,,,227848,,4971850123750,เทปพิมพ์อักษร 24มม. สีดำพื้นขาว คาสิโอ XR-24WE1,,,,,,,,840,647.46,3,3,0,0,0,Credit,STK2,1942.38,2520,,,
FC071,20240916,,510,101,,,322588,,4971850032809,เครื่องคิดเลข ดำ คาสิโอ DJ-120D PLUS,,,,,,,,795,612.77,2,0,-2,-1590,-1225.54,Credit,STK2,0,0,,,
FC071,20240916,,510,101,,,322585,,4971850032267,เครื่องคิดเลข สีเงิน คาสิโอ DX-120B,,,,,,,,620,477.89,1,1,0,0,0,Credit,STK2,477.89,620,,,
FC071,20240916,,510,107,,,184800,,4971850120322,เทปพิมพ์อักษร WE1 12 มม. พื้นขาว คาสิโอ XR-12,,,,,,,,620,477.89,3,3,0,0,0,Credit,STK2,1433.67,1860,,,
FC071,20240916,,510,107,,,447518,,4971850117476,เทปพิมพ์อักษร 9 มม. Black Ink Green คาสิโอ XR-9GN,,,,,,,,580,447.05,3,3,0,0,0,Credit,STK2,1341.15,1740,,,
FC071,20240916,,510,107,,,191217,,4971850117452,เทปพิมพ์อักษร 9 มม. พื้นเหลือง คาสิโอ XR-9YW,,,,,,,,580,447.05,3,3,0,0,0,Credit,STK2,1341.15,1740,,,
FC071,20240916,,510,107,,,184793,,4971850117384,เทปพิมพ์อักษร WE1 9 มม. พื้นขาว คาสิโอ XR-9,,,,,,,,580,447.05,5,5,0,0,0,Credit,STK2,2235.25,2900,,,
FC071,20240916,,510,107,,,447517,,4971850117469,เทปพิมพ์อักษร BU1 9 มม. พื้นน้ำเงิน คาสิโอ XR-9,,,,,,,,580,447.05,3,3,0,0,0,Credit,STK2,1341.15,1740,,,
FC071,20240916,,510,101,,,327179,,4971850032274,เครื่องคิดเลข สีดำ คาสิโอ GX-12B,,,,,,,,495,405.38,1,1,0,0,0,Credit,STK2,405.38,495,,,
FC071,20240916,,510,101,,,329451,,4971850032281,เครื่องคิดเลข ขาว คาสิโอ GX-12B-WE,,,,,,,,495,405.38,1,1,0,0,0,Credit,STK2,405.38,495,,,
FC071,20240916,,510,101,,,336391,,4971850032236,เครื่องคิดเลข ดำ คาสิโอ DX-12B,,,,,,,,490,377.69,1,1,0,0,0,Credit,STK2,377.69,490,,,
FC071,20240916,,510,101,,,322590,,4971850032151,เครื่องคิดเลข สีดำ คาสิโอ AX-12B,,,,,,,,470,362.27,2,2,0,0,0,Credit,STK2,724.54,940,,,
FC071,20240916,,510,107,,,149401,,4971850101635,ผ้าหมึกอิงค์โรลเครื่องคิดเลข สีดำ/แดง คาสิโอ IR-40T,,,,,,,,420,323.73,4,4,0,0,0,Credit,STK2,1294.92,1680,,,
FC071,20240916,,510,107,,,149400,,4971850101628,ผ้าหมึกอิงค์โรลเครื่องคิดเลข สีดำ คาสิโอ IR-40,,,,,,,,365,281.34,4,4,0,0,0,Credit,STK2,1125.36,1460,,,
FC071,20240916,,510,101,,,322582,,4971850032199,เครื่องคิดเลข สีดำ คาสิโอ MX-12B,,,,,,,,335,258.22,1,1,0,0,0,Credit,STK2,258.22,335,,,
FC071,20240916,,510,101,,,411419,,4549526613791,เครื่องคิดเลข คาสิโอ MX-12B-PK สีชมพู,,,,,,,,335,258.22,2,2,0,0,0,Credit,STK2,516.44,670,,,
FC071,20240916,,510,101,,,411420,,4549526613784,เครื่องคิดเลข คาสิโอ MX-12B-LB สีฟ้า,,,,,,,,335,258.22,1,1,0,0,0,Credit,STK2,258.22,335,,,
FC071,20240916,,510,101,,,411421,,4549526613807,เครื่องคิดเลข คาสิโอ MX-12B-GN สีเขียว,,,,,,,,335,258.22,2,2,0,0,0,Credit,STK2,516.44,670,,,
FC071,20240916,,510,101,,,322844,,4971850032175,เครื่องคิดเลข สีดำ คาสิโอ MX-8B,,,,,,,,325,250.51,3,3,0,0,0,Credit,STK2,751.53,975,,,
FC071,20240916,,510,107,,,149412,,8852037017283,ผ้าหมึกเครื่องคิดเลข สีดำ/แดง คาสิโอ RB-02,,,,,,,,300,231.24,4,4,0,0,0,Credit,STK2,924.96,1200,,,
FC071,20240916,,510,107,,,326319,,8852037775749,กระดาษ Thermal 58 แกรม 80x80 มม. (แพ็ค2ม้วน) คาสิโอ,,,,,,,,150,95.59,1,1,0,0,0,Credit,STK2,95.59,150,,,
FC071,20240916,,510,115,,,382630,,8850892059011,เครื่องเข้าเล่ม เชร็ดเอท  SD-150,,,,,,,,3190,2474.23,1,1,0,0,0,Credit,STK2,2474.23,3190,,,
FC071,20240916,,510,118,,,417409,,0000072993415,เครื่องอ่านบาร์โค้ด ซีบร้า DS2208,,,,,,,,4850,3814.43,1,1,0,0,0,Credit,STK2,3814.43,4850,,,
FC071,20240916,,510,118,,,441408,,6921734965349,เครื่องพิมพ์ใบเสร็จ เดลี่ E886BW,,,,,,,,2890,2227.83,1,1,0,0,0,Credit,STK2,2227.83,2890,,,
FC071,20240916,,510,118,,,441412,,6941798456560,เครื่องสแกนบาร์โค้ด เดลี่ S211,,,,,,,,990,763.08,2,2,0,0,0,Credit,STK2,1526.16,1980,,,
FC071,20240916,,510,108,,,441834,,6904531006026,รางปลั๊ก มอก. 4ช่อง 4สวิตช์ 5เมตร โตชิโน ECO-45 สีขาว 2,,,,,,,,435,299.47,1,1,0,0,0,Credit,STK2,299.47,435,,,
FC071,20240916,,510,108,,,417576,,6904531005760,รางปลั๊กไฟ มอก. 4ช่อง 1สวิตช์ 5ม. โตชิโน SO-45,,,,,,,,345,237.63,1,1,0,0,0,Credit,STK2,237.63,345,,,
FC071,20240916,,510,108,,,417557,,6904531005739,รางปลั๊กไฟมอก. 3ช่อง 1สวิตช์ 3ม. โตชิโน SO-33,,,,,,,,265,182.37,1,0,-1,-265,-182.37,Credit,STK2,0,0,,,
